Nasdaq Traded,Symbol,Security Name,Listing Exchange,Market Category,ETF,Round Lot Size,Test Issue,Financial Status,NASDAQ Symbol,NextShares
Y,SITM,SiTime Corporation - Common Stock,Q,G,N,100,N,N,SITM,N
Y,SIVB,SVB Financial Group - Common Stock,Q,Q,N,100,N,N,SIVB,N
Y,SIVBP,"SVB Financial Group - Depositary Shs each representing a 1/40th interest in a share of 5.25% Fixed-Rate Non-Cumulative Perpetual Preferred Stock, Series A",Q,Q,N,100,N,N,SIVBP,N
Y,SKOR,FlexShares Credit-Scored US Corporate Bond Index Fund,Q,G,Y,100,N,N,SKOR,N
Y,SKYS,"Sky Solar Holdings, Ltd. - American Depositary Shares",Q,S,N,100,N,N,SKYS,N
Y,SKYW,"SkyWest, Inc. - Common Stock",Q,Q,N,100,N,N,SKYW,N
Y,SKYY,First Trust Cloud Computing ETF,Q,G,Y,100,N,N,SKYY,N
Y,SLAB,"Silicon Laboratories, Inc. - Common Stock",Q,Q,N,100,N,N,SLAB,N
Y,SLCT,"Select Bancorp, Inc. - Common Stock",Q,G,N,100,N,N,SLCT,N
Y,SLDB,Solid Biosciences Inc. - Common Stock,Q,Q,N,100,N,N,SLDB,N
Y,SLGG,"Super League Gaming, Inc. - Common Stock",Q,S,N,100,N,N,SLGG,N
Y,SLGL,Sol-Gel Technologies Ltd. - Common Stock,Q,G,N,100,N,N,SLGL,N
Y,SLGN,Silgan Holdings Inc. - Common Stock,Q,Q,N,100,N,N,SLGN,N
Y,SLM,SLM Corporation - Common Stock,Q,Q,N,100,N,N,SLM,N
Y,SLMBP,"SLM Corporation - Floating Rate Non-Cumulative Preferred Stock, Series B",Q,Q,N,100,N,N,SLMBP,N
Y,SLNO,"Soleno Therapeutics, Inc. - Common Stock",Q,S,N,100,N,N,SLNO,N
Y,SLP,"Simulations Plus, Inc. - Common Stock",Q,S,N,100,N,N,SLP,N
Y,SLQD,iShares 0-5 Year Investment Grade Corporate Bond ETF,Q,G,Y,100,N,N,SLQD,N
Y,SLRC,Solar Capital Ltd. - Common Stock,Q,Q,N,100,N,N,SLRC,N
Y,SLRX,"Salarius Pharmaceuticals, Inc. - Common Stock",Q,S,N,100,N,N,SLRX,N
Y,SLS,"SELLAS Life Sciences Group, Inc.  - Common Stock",Q,S,N,100,N,N,SLS,N
Y,SLVO,Credit Suisse AG - Credit Suisse Silver Shares Covered Call Exchange Traded Notes,Q,G,N,100,N,N,SLVO,N
Y,SMBC,"Southern Missouri Bancorp, Inc. - Common Stock",Q,G,N,100,N,N,SMBC,N
Y,SMBK,"SmartFinancial, Inc. - Common Stock",Q,S,N,100,N,N,SMBK,N
Y,SMCI,"Super Micro Computer, Inc. - Common Stock",Q,Q,N,100,N,N,SMCI,N
Y,SMCP,AlphaMark Actively Managed Small Cap ETF,Q,G,Y,100,N,N,SMCP,N
Y,SMED,Sharps Compliance Corp. - Common Stock,Q,S,N,100,N,N,SMED,N
Y,SMH,VanEck Vectors Semiconductor ETF,Q,G,Y,100,N,N,SMH,N
Y,SMIT,"Schmitt Industries, Inc. - Common Stock",Q,S,N,100,N,N,SMIT,N
Y,SMMC,South Mountain Merger Corp. - Class A Common Stock,Q,S,N,100,N,N,SMMC,N
Y,SMMCU,South Mountain Merger Corp. - Unit,Q,S,N,100,N,N,SMMCU,N
Y,SMMF,"Summit Financial Group, Inc. - Common Stock",Q,Q,N,100,N,N,SMMF,N
Y,SMMT,Summit Therapeutics plc - American Depositary Shares,Q,G,N,100,N,N,SMMT,N
Y,SMPL,The Simply Good Foods Company - Common Stock,Q,S,N,100,N,N,SMPL,N
Y,SMRT,"Stein Mart, Inc. - Common Stock",Q,S,N,100,N,D,SMRT,N
Y,SMSI,"Smith Micro Software, Inc. - Common Stock",Q,S,N,100,N,N,SMSI,N
Y,SMTC,Semtech Corporation - Common Stock,Q,Q,N,100,N,N,SMTC,N
Y,SMTX,SMTC Corporation - Common Stock,Q,G,N,100,N,N,SMTX,N
Y,SNBR,Sleep Number Corporation - Common Stock,Q,Q,N,100,N,N,SNBR,N
Y,SNCA,"Seneca Biopharma, Inc. - Common Stock",Q,S,N,100,N,N,SNCA,N
Y,SNCR,"Synchronoss Technologies, Inc. - Common Stock",Q,Q,N,100,N,N,SNCR,N
Y,SND,"Smart Sand, Inc. - Common Stock",Q,Q,N,100,N,N,SND,N
Y,SNDE,Sundance Energy Inc.  - Common Stock,Q,G,N,100,N,N,SNDE,N
Y,SNDL,Sundial Growers Inc. - Common Shares,Q,Q,N,100,N,N,SNDL,N
Y,SNDX,"Syndax Pharmaceuticals, Inc. - Common Stock",Q,Q,N,100,N,N,SNDX,N
Y,SNES,"SenesTech, Inc. - Common Stock",Q,S,N,100,N,N,SNES,N
Y,SNFCA,Security National Financial Corporation - Class A Common Stock,Q,G,N,100,N,N,SNFCA,N
Y,SNGX,"Soligenix, Inc. - Common Stock",Q,S,N,100,N,N,SNGX,N
Y,SNLN,Highland/iBoxx Senior Loan ETF,Q,G,Y,100,N,N,SNLN,N
Y,SNOA,"Sonoma Pharmaceuticals, Inc. - Common Stock",Q,S,N,100,N,N,SNOA,N
Y,SNPS,"Synopsys, Inc. - Common Stock",Q,Q,N,100,N,N,SNPS,N
Y,SNSR,Global X Internet of Things ETF,Q,G,Y,100,N,N,SNSR,N
Y,SNSS,"Sunesis Pharmaceuticals, Inc. - Common Stock",Q,S,N,100,N,D,SNSS,N
Y,SNUG,Merlyn.AI Tactical Growth & Income ETF,Q,G,Y,100,N,N,SNUG,N
Y,SNY,Sanofi - American Depositary Shares,Q,Q,N,100,N,N,SNY,N
Y,SOCL,Global X Social Media ETF,Q,G,Y,100,N,N,SOCL,N
Y,SOHO,Sotherly Hotels Inc. - Common Stock,Q,G,N,100,N,N,SOHO,N
Y,SOHOB,Sotherly Hotels Inc. - 8.0% Series B Cumulative Redeemable Perpetual Preferred Stock,Q,G,N,100,N,N,SOHOB,N
Y,SOHON,Sotherly Hotels Inc. - 8.25% Series D Cumulative Redeemable Perpetual Preferred Stock,Q,G,N,100,N,N,SOHON,N
Y,SOHOO,Sotherly Hotels Inc. - 7.875% Series C Cumulative Redeemable Perpetual Preferred Stock,Q,G,N,100,N,N,SOHOO,N
Y,SOHU,Sohu.com Limited  - American Depositary Shares,Q,Q,N,100,N,N,SOHU,N
Y,SOLO,Electrameccanica Vehicles Corp. Ltd. - Common Stock,Q,S,N,100,N,N,SOLO,N
Y,SOLY,"Soliton, Inc. - Common Stock",Q,S,N,100,N,N,SOLY,N
Y,SONA,"Southern National Bancorp of Virginia, Inc. - Common Stock",Q,G,N,100,N,N,SONA,N
Y,SONG,Akazoo S.A. - Ordinary Shares,Q,S,N,100,N,N,SONG,N
Y,SONM,"Sonim Technologies, Inc. - Common Stock",Q,G,N,100,N,N,SONM,N
Y,SONO,"Sonos, Inc. - Common Stock",Q,Q,N,100,N,N,SONO,N
Y,SORL,"SORL Auto Parts, Inc. - Common Stock",Q,G,N,100,N,N,SORL,N
Y,SOXX,iShares PHLX SOX Semiconductor Sector Index Fund,Q,G,Y,100,N,N,SOXX,N
Y,SP,SP Plus Corporation - Common Stock,Q,Q,N,100,N,N,SP,N
Y,SPAR,"Spartan Motors, Inc. - Common Stock",Q,Q,N,100,N,N,SPAR,N
Y,SPCB,"SuperCom, Ltd. - Ordinary Shares",Q,S,N,100,N,D,SPCB,N
Y,SPFI,"South Plains Financial, Inc. - Common Stock",Q,Q,N,100,N,N,SPFI,N
Y,SPI,"SPI Energy Co., Ltd. - Ordinary Shares",Q,Q,N,100,N,D,SPI,N
Y,SPKE,"Spark Energy, Inc. - Class A Common Stock",Q,Q,N,100,N,N,SPKE,N
Y,SPKEP,"Spark Energy, Inc. - 8.75% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock",Q,Q,N,100,N,N,SPKEP,N
Y,SPLK,Splunk Inc. - Common Stock,Q,Q,N,100,N,N,SPLK,N
Y,SPNE,SeaSpine Holdings Corporation - Common Stock,Q,Q,N,100,N,N,SPNE,N
Y,SPNS,Sapiens International Corporation N.V. - Common Shares,Q,S,N,100,N,N,SPNS,N
Y,SPOK,"Spok Holdings, Inc. - Common Stock",Q,Q,N,100,N,N,SPOK,N
Y,SPPI,"Spectrum Pharmaceuticals, Inc. - Common Stock",Q,Q,N,100,N,N,SPPI,N
Y,SPRO,"Spero Therapeutics, Inc. - Common Stock",Q,Q,N,100,N,N,SPRO,N
Y,SPRT,"Support.com, Inc. - Common Stock",Q,S,N,100,N,N,SPRT,N
Y,SPSC,"SPS Commerce, Inc. - Common Stock",Q,Q,N,100,N,N,SPSC,N
Y,SPT,"Sprout Social, Inc - Class A Common Stock",Q,S,N,100,N,N,SPT,N
Y,SPTN,SpartanNash Company - Common Stock,Q,Q,N,100,N,N,SPTN,N
Y,SPWH,"Sportsman's Warehouse Holdings, Inc. - Common Stock",Q,Q,N,100,N,N,SPWH,N
Y,SPWR,SunPower Corporation - Common Stock,Q,Q,N,100,N,N,SPWR,N
Y,SQBG,"Sequential Brands Group, Inc. - Common Stock",Q,S,N,100,N,D,SQBG,N
Y,SQLV,Legg Mason Small-Cap Quality Value ETF,Q,G,Y,100,N,N,SQLV,N
Y,SQQQ,ProShares UltraPro Short QQQ,Q,G,Y,100,N,N,SQQQ,N
Y,SRAC,Stable Road Acquisition Corp. - Class A Common Stock,Q,S,N,100,N,N,SRAC,N
Y,SRACU,Stable Road Acquisition Corp. - Unit,Q,S,N,100,N,N,SRACU,N
Y,SRAX,"SRAX, Inc. - Class A Common Stock",Q,S,N,100,N,N,SRAX,N
Y,SRCE,1st Source Corporation - Common Stock,Q,Q,N,100,N,N,SRCE,N
Y,SRCL,"Stericycle, Inc. - Common Stock",Q,Q,N,100,N,N,SRCL,N
Y,SRDX,"Surmodics, Inc. - Common Stock",Q,Q,N,100,N,N,SRDX,N
Y,SRET,Global X SuperDividend REIT ETF,Q,G,Y,100,N,N,SRET,N
Y,SREV,"ServiceSource International, Inc. - Common Stock",Q,Q,N,100,N,N,SREV,N
Y,SRNE,"Sorrento Therapeutics, Inc. - Common Stock",Q,S,N,100,N,N,SRNE,N
Y,SRPT,"Sarepta Therapeutics, Inc. - Common Stock",Q,Q,N,100,N,N,SRPT,N
Y,SRRA,"Sierra Oncology, Inc. - Common Stock",Q,G,N,100,N,N,SRRA,N
Y,SRRK,Scholar Rock Holding Corporation - Common Stock,Q,Q,N,100,N,N,SRRK,N
Y,SRTS,"Sensus Healthcare, Inc. - Common Stock",Q,S,N,100,N,N,SRTS,N
Y,SSB,South State Corporation - Common Stock,Q,Q,N,100,N,N,SSB,N
Y,SSBI,Summit State Bank - Common Stock,Q,G,N,100,N,N,SSBI,N
Y,SSKN,"Strata Skin Sciences, Inc. - Common Stock",Q,S,N,100,N,N,SSKN,N
Y,SSNC,"SS&C Technologies Holdings, Inc. - Common Stock",Q,Q,N,100,N,N,SSNC,N
Y,SSNT,"SilverSun Technologies, Inc. - Common Stock",Q,S,N,100,N,N,SSNT,N
Y,SSP,E.W. Scripps Company (The) - Class A Common Stock,Q,Q,N,100,N,N,SSP,N
Y,SSPK,Silver Spike Acquisition Corp. - Class A Ordinary Shares,Q,S,N,100,N,N,SSPK,N
Y,SSPKU,Silver Spike Acquisition Corp. - Units,Q,S,N,100,N,N,SSPKU,N
Y,SSRM,SSR Mining Inc. - Common Stock,Q,Q,N,100,N,N,SSRM,N
Y,SSSS,Sutter Rock Capital Corp. - Common Stock,Q,S,N,100,N,N,SSSS,N
Y,SSTI,"ShotSpotter, Inc. - Common Stock",Q,S,N,100,N,N,SSTI,N
Y,SSYS,"Stratasys, Ltd. - Common Stock",Q,Q,N,100,N,N,SSYS,N
Y,STAA,STAAR Surgical Company - Common Stock,Q,G,N,100,N,N,STAA,N
Y,STAF,"Staffing 360 Solutions, Inc. - Common Stock",Q,S,N,100,N,D,STAF,N
Y,STAY,"Extended Stay America, Inc. - Paired Shares",Q,Q,N,100,N,N,STAY,N
Y,STBA,"S&T Bancorp, Inc. - Common Stock",Q,Q,N,100,N,N,STBA,N
Y,STCN,"Steel Connect, Inc. - Common Stock",Q,Q,N,100,N,D,STCN,N
Y,STFC,State Auto Financial Corporation - Common Stock,Q,Q,N,100,N,N,STFC,N
Y,STIM,"Neuronetics, Inc. - Common Stock",Q,G,N,100,N,N,STIM,N
Y,STKL,"SunOpta, Inc. - Common Stock",Q,Q,N,100,N,N,STKL,N
Y,STKS,"The ONE Group Hospitality, Inc. - Common Stock",Q,S,N,100,N,N,STKS,N
Y,STLD,"Steel Dynamics, Inc. - Common Stock",Q,Q,N,100,N,N,STLD,N
Y,STML,"Stemline Therapeutics, Inc. - Common Stock",Q,S,N,100,N,N,STML,N
Y,STMP,Stamps.com Inc. - Common Stock,Q,Q,N,100,N,N,STMP,N
Y,STND,Standard AVB Financial Corp. - Common Stock,Q,S,N,100,N,N,STND,N
Y,STNE,StoneCo Ltd. - Class A Common Share,Q,Q,N,100,N,N,STNE,N
Y,STOK,"Stoke Therapeutics, Inc. - Common Stock",Q,Q,N,100,N,N,STOK,N
Y,STRA,"Strategic Education, Inc. - Common Stock",Q,Q,N,100,N,N,STRA,N
Y,STRL,Sterling Construction Company Inc - Common Stock,Q,Q,N,100,N,N,STRL,N
Y,STRM,"Streamline Health Solutions, Inc. - Common Stock",Q,S,N,100,N,N,STRM,N
Y,STRO,"Sutro Biopharma, Inc. - Common Stock",Q,G,N,100,N,N,STRO,N
Y,STRS,Stratus Properties Inc. - Common Stock,Q,Q,N,100,N,N,STRS,N
Y,STRT,STRATTEC SECURITY CORPORATION - Common Stock,Q,G,N,100,N,N,STRT,N
Y,STSA,"Satsuma Pharmaceuticals, Inc. - Common stock",Q,G,N,100,N,N,STSA,N
Y,STX,Seagate Technology PLC - Ordinary Shares (Ireland),Q,Q,N,100,N,N,STX,N
Y,STXB,"Spirit of Texas Bancshares, Inc. - Common Stock",Q,Q,N,100,N,N,STXB,N
Y,SUMR,"Summer Infant, Inc. - Common Stock",Q,S,N,100,N,N,SUMR,N
Y,SUNS,Solar Senior Capital Ltd. - Common Stock,Q,Q,N,100,N,N,SUNS,N
Y,SUNW,"Sunworks, Inc. - Common Stock",Q,S,N,100,N,D,SUNW,N
Y,SUPN,"Supernus Pharmaceuticals, Inc. - Common Stock",Q,G,N,100,N,N,SUPN,N
Y,SURF,"Surface Oncology, Inc. - Common Stock",Q,G,N,100,N,N,SURF,N
Y,SUSB,iShares ESG 1-5 Year USD Corporate Bond ETF,Q,G,Y,100,N,N,SUSB,N
Y,SUSC,iShares ESG USD Corporate Bond ETF,Q,G,Y,100,N,N,SUSC,N
Y,SUSL,iShares ESG MSCI USA Leaders ETF,Q,G,Y,100,N,N,SUSL,N
Y,SVA,"Sinovac Biotech, Ltd. - Ordinary Shares (Antigua/Barbudo)",Q,Q,N,100,N,N,SVA,N
Y,SVBI,Severn Bancorp Inc - Common Stock,Q,S,N,100,N,N,SVBI,N
Y,SVC,Service Properties Trust - Shares of Beneficial Interest,Q,Q,N,100,N,N,SVC,N
Y,SVMK,SVMK Inc. - Common Stock,Q,Q,N,100,N,N,SVMK,N
Y,SVRA,"Savara, Inc. - Common Stock",Q,Q,N,100,N,N,SVRA,N
Y,SVVC,"Firsthand Technology Value Fund, Inc. - Common Stock",Q,Q,N,100,N,N,SVVC,N
Y,SWAV,"ShockWave Medical, Inc. - Common Stock",Q,Q,N,100,N,N,SWAV,N
Y,SWIR,"Sierra Wireless, Inc. - Common Stock",Q,Q,N,100,N,N,SWIR,N
Y,SWKH,SWK Holdings Corporation - Common Stock,Q,S,N,100,N,N,SWKH,N
Y,SWKS,"Skyworks Solutions, Inc. - Common Stock",Q,Q,N,100,N,N,SWKS,N
Y,SWTX,"SpringWorks Therapeutics, Inc. - common stock",Q,Q,N,100,N,N,SWTX,N
Y,SXTC,"China SXT Pharmaceuticals, Inc. - Common Stock",Q,S,N,100,N,D,SXTC,N
Y,SY,So-Young International Inc. - American Depository Shares,Q,G,N,100,N,N,SY,N
Y,SYBT,"Stock Yards Bancorp, Inc. - Common Stock",Q,Q,N,100,N,N,SYBT,N
Y,SYBX,"Synlogic, Inc. - Common Stock",Q,G,N,100,N,N,SYBX,N
Y,SYKE,"Sykes Enterprises, Incorporated - Common Stock",Q,Q,N,100,N,N,SYKE,N
Y,SYNA,Synaptics Incorporated - Common Stock,Q,Q,N,100,N,N,SYNA,N
Y,SYNC,"Synacor, Inc. - Common Stock",Q,G,N,100,N,N,SYNC,N
Y,SYNH,"Syneos Health, Inc. - Class A Common Stock",Q,Q,N,100,N,N,SYNH,N
Y,SYNL,Synalloy Corporation - Common Stock,Q,G,N,100,N,N,SYNL,N
Y,SYPR,"Sypris Solutions, Inc. - Common Stock",Q,G,N,100,N,D,SYPR,N
Y,SYRS,"Syros Pharmaceuticals, Inc. - common stock",Q,Q,N,100,N,N,SYRS,N
Y,TA,TravelCenters of America Inc.  - Common Stock,Q,Q,N,100,N,N,TA,N
Y,TACO,"Del Taco Restaurants, Inc. - Common Stock",Q,S,N,100,N,N,TACO,N
Y,TACT,TransAct Technologies Incorporated - Common Stock,Q,G,N,100,N,N,TACT,N
Y,TAIT,Taitron Components Incorporated - Class A Common Stock,Q,S,N,100,N,N,TAIT,N
Y,TANH,Tantech Holdings Ltd. - Common Stock,Q,S,N,100,N,N,TANH,N
Y,TANNI,TravelCenters of America Inc.  - 8.25% Senior Notes due 2028,Q,Q,N,100,N,N,TANNI,N
Y,TANNL,TravelCenters of America Inc.  - 8.00% Senior Notes due 2029,Q,Q,N,100,N,N,TANNL,N
Y,TANNZ,TravelCenters of America Inc.  - 8.00% Senior Notes due 2030,Q,Q,N,100,N,N,TANNZ,N
Y,TAOP,Taoping Inc. - Ordinary Shares,Q,S,N,100,N,D,TAOP,N
Y,TARA,"ArTara Therapeutics, Inc.  - Common Stock",Q,S,N,100,N,N,TARA,N
Y,TAST,"Carrols Restaurant Group, Inc. - Common Stock",Q,Q,N,100,N,N,TAST,N
Y,TATT,TAT Technologies Ltd. - Ordinary Shares,Q,G,N,100,N,N,TATT,N
Y,TAYD,"Taylor Devices, Inc. - Common Stock",Q,S,N,100,N,N,TAYD,N
Y,TBBK,"The Bancorp, Inc. - Common Stock",Q,Q,N,100,N,N,TBBK,N
Y,TBIO,"Translate Bio, Inc. - Common Stock",Q,Q,N,100,N,N,TBIO,N
Y,TBK,"Triumph Bancorp, Inc. - Common Stock",Q,Q,N,100,N,N,TBK,N
Y,TBLT,"ToughBuilt Industries, Inc. - Common Stock",Q,S,N,100,N,D,TBLT,N
Y,TBLTW,"ToughBuilt Industries, Inc. - Warrant",Q,S,N,100,N,N,TBLTW,N
Y,TBNK,Territorial Bancorp Inc. - Common Stock,Q,Q,N,100,N,N,TBNK,N
Y,TBPH,"Theravance Biopharma, Inc. - Ordinary Shares",Q,G,N,100,N,N,TBPH,N
Y,TC,TuanChe Limited - American Depositary Shares,Q,S,N,100,N,N,TC,N
Y,TCBI,"Texas Capital Bancshares, Inc. - Common Stock",Q,Q,N,100,N,N,TCBI,N
Y,TCBIL,"Texas Capital Bancshares, Inc. - 6.50% Subordinated Notes due 2042",Q,Q,N,100,N,N,TCBIL,N
Y,TCBIP,"Texas Capital Bancshares, Inc. - Non Cumulative Preferred Perpetual Stock Series A",Q,Q,N,100,N,N,TCBIP,N
Y,TCBK,TriCo Bancshares - Common Stock,Q,Q,N,100,N,N,TCBK,N
Y,TCCO,Technical Communications Corporation - Common Stock,Q,S,N,100,N,N,TCCO,N
Y,TCDA,"Tricida, Inc. - Common Stock",Q,Q,N,100,N,N,TCDA,N
Y,TCF,TCF Financial Corporation - Common Stock,Q,Q,N,100,N,N,TCF,N
Y,TCFC,The Community Financial Corporation - Common Stock,Q,S,N,100,N,N,TCFC,N
Y,TCFCP,TCF Financial Corporation - Depositary Shares representing 5.70% Series C Non-Cumulative Preferred Stock,Q,Q,N,100,N,N,TCFCP,N
Y,TCMD,"Tactile Systems Technology, Inc. - Common Stock",Q,G,N,100,N,N,TCMD,N
Y,TCOM,Trip.com Group Limited - American Depositary Shares,Q,Q,N,100,N,N,TCOM,N
Y,TCON,"TRACON Pharmaceuticals, Inc. - Common Stock",Q,S,N,100,N,N,TCON,N
Y,TCPC,BlackRock TCP Capital Corp. - Common Stock,Q,Q,N,100,N,N,TCPC,N
Y,TCRD,"THL Credit, Inc. - Common Stock",Q,Q,N,100,N,N,TCRD,N
Y,TCRR,TCR2 Therapeutics Inc. - Common Stock,Q,Q,N,100,N,N,TCRR,N
Y,TCX,Tucows Inc. - Common Stock,Q,S,N,100,N,N,TCX,N
Y,TDAC,Trident Acquisitions Corp. - Common Stock,Q,S,N,100,N,N,TDAC,N
Y,TDACU,Trident Acquisitions Corp. - Units,Q,S,N,100,N,N,TDACU,N
Y,TDIV,First Trust NASDAQ Technology Dividend Index Fund,Q,G,Y,100,N,N,TDIV,N
Y,TEAM,Atlassian Corporation Plc - Class A Ordinary Shares,Q,Q,N,100,N,N,TEAM,N
Y,TECD,Tech Data Corporation - Common Stock,Q,Q,N,100,N,N,TECD,N
Y,TECH,Bio-Techne Corp - Common Stock,Q,Q,N,100,N,N,TECH,N
Y,TECTP,"Tectonic Financial, Inc. - 9.00% Fixed-to-Floating Rate Series B Non-Cumulative Perpetual Preferred Stock",Q,S,N,100,N,N,TECTP,N
Y,TEDU,"Tarena International, Inc. - American Depositary Shares",Q,Q,N,100,N,E,TEDU,N
Y,TELA,"TELA Bio, Inc. - Common stock",Q,G,N,100,N,N,TELA,N
Y,TELL,Tellurian Inc. - Common Stock,Q,S,N,100,N,N,TELL,N
Y,TENB,"Tenable Holdings, Inc. - Common Stock",Q,Q,N,100,N,N,TENB,N
Y,TENX,"Tenax Therapeutics, Inc. - Common Stock",Q,S,N,100,N,N,TENX,N
Y,TER,"Teradyne, Inc. - Common Stock",Q,Q,N,100,N,N,TER,N
Y,TERP,"TerraForm Power, Inc. - Class A Common Stock New",Q,Q,N,100,N,N,TERP,N
Y,TESS,TESSCO Technologies Incorporated - Common Stock,Q,Q,N,100,N,N,TESS,N
Y,TEUM,Pareteum Corporation - Common Stock,Q,S,N,100,N,H,TEUM,N
Y,TFFP,"TFF Pharmaceuticals, Inc. - Common Stock",Q,S,N,100,N,N,TFFP,N
Y,TFSL,TFS Financial Corporation - Common Stock,Q,Q,N,100,N,N,TFSL,N
Y,TGA,TransGlobe Energy Corporation - Ordinary Shares,Q,Q,N,100,N,N,TGA,N
Y,TGEN,Tecogen Inc. - Common Stock,Q,S,N,100,N,N,TGEN,N
Y,TGLS,Tecnoglass Inc. - Ordinary Shares,Q,S,N,100,N,N,TGLS,N
Y,TGTX,"TG Therapeutics, Inc. - Common Stock",Q,S,N,100,N,N,TGTX,N
Y,TH,Target Hospitality Corp. - Common Stock,Q,S,N,100,N,N,TH,N
Y,THBR,"Thunder Bridge Acquisition II, Ltd. - Class A Ordinary Shares",Q,S,N,100,N,N,THBR,N
Y,THBRU,"Thunder Bridge Acquisition II, Ltd. - Units",Q,S,N,100,N,N,THBRU,N
Y,THCA,Tuscan Holdings Corp. II - Common Stock,Q,S,N,100,N,N,THCA,N
Y,THCAU,Tuscan Holdings Corp. II - Unit,Q,S,N,100,N,N,THCAU,N
Y,THCB,Tuscan Holdings Corp. - Common Stock,Q,S,N,100,N,N,THCB,N
Y,THCBU,Tuscan Holdings Corp. - Unit,Q,S,N,100,N,N,THCBU,N
Y,THFF,First Financial Corporation Indiana - Common Stock,Q,Q,N,100,N,N,THFF,N
Y,THMO,"ThermoGenesis Holdings, Inc. - Common Stock",Q,S,N,100,N,N,THMO,N
Y,THRM,Gentherm Inc - Common Stock,Q,Q,N,100,N,N,THRM,N
Y,THTX,Theratechnologies Inc. - Common Shares,Q,S,N,100,N,N,THTX,N
Y,TIGO,Millicom International Cellular S.A. - Common Stock,Q,Q,N,100,N,N,TIGO,N
Y,TIGR,UP Fintech Holding Limited - American Depositary Shares representing fifteen Class A Ordinary Shares,Q,Q,N,100,N,N,TIGR,N
Y,TILE,"Interface, Inc. - Common Stock",Q,Q,N,100,N,N,TILE,N
Y,TIPT,Tiptree Inc. - Common Stock,Q,S,N,100,N,N,TIPT,N
Y,TITN,Titan Machinery Inc. - Common Stock,Q,Q,N,100,N,N,TITN,N
Y,TIVO,TiVo Corporation - Common Stock,Q,Q,N,100,N,N,TIVO,N
Y,TLC,"Taiwan Liposome Company, Ltd. - American Depositary Shares",Q,G,N,100,N,N,TLC,N
Y,TLF,"Tandy Leather Factory, Inc. - Common Stock",Q,G,N,100,N,E,TLF,N
Y,TLGT,"Teligent, Inc. - Common Stock",Q,Q,N,100,N,D,TLGT,N
Y,TLND,Talend S.A. - American Depositary Shares,Q,G,N,100,N,N,TLND,N
Y,TLRY,"Tilray, Inc. - Class 2 Common Stock",Q,Q,N,100,N,N,TLRY,N
Y,TLSA,Tiziana Life Sciences plc - American Depository Share,Q,G,N,100,N,N,TLSA,N
Y,TLT,iShares 20+ Year Treasury Bond ETF,Q,G,Y,100,N,N,TLT,N
Y,TMDI,Titan Medical Inc. - Ordinary Shares,Q,S,N,100,N,D,TMDI,N
Y,TMDX,"TransMedics Group, Inc. - Common Stock",Q,G,N,100,N,N,TMDX,N
Y,TMSR,TMSR Holding Company Limited - Common Stock,Q,S,N,100,N,N,TMSR,N
Y,TMUS,"T-Mobile US, Inc. - Common Stock",Q,Q,N,100,N,N,TMUS,N
Y,TNAV,"Telenav, Inc. - Common Stock",Q,Q,N,100,N,N,TNAV,N
Y,TNDM,"Tandem Diabetes Care, Inc. - Common Stock",Q,G,N,100,N,N,TNDM,N
Y,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock,Q,G,N,100,N,N,TNXP,N
Y,TOCA,Tocagen Inc. - Common Stock,Q,Q,N,100,N,N,TOCA,N
Y,TOPS,TOP Ships Inc. - Common Stock,Q,S,N,100,N,D,TOPS,N
Y,TORC,"resTORbio, Inc. - Common Stock",Q,Q,N,100,N,N,TORC,N
Y,TOTA,Tottenham Acquisition I Limited - Ordinary Shares,Q,S,N,100,N,D,TOTA,N
Y,TOTAU,Tottenham Acquisition I Limited - Unit,Q,S,N,100,N,D,TOTAU,N
Y,TOUR,Tuniu Corporation - American Depositary Shares,Q,G,N,100,N,N,TOUR,N
Y,TOWN,Towne Bank - Common Stock,Q,Q,N,100,N,N,TOWN,N
Y,TPCO,Tribune Publishing Company - Common Stock,Q,G,N,100,N,N,TPCO,N
Y,TPIC,"TPI Composites, Inc. - Common Stock",Q,G,N,100,N,N,TPIC,N
Y,TPTX,"Turning Point Therapeutics, Inc. - Common stock",Q,Q,N,100,N,N,TPTX,N
Y,TQQQ,ProShares UltraPro QQQ,Q,G,Y,100,N,N,TQQQ,N
Y,TRCH,"Torchlight Energy Resources, Inc. - Common Stock",Q,S,N,100,N,D,TRCH,N
Y,TREE,"LendingTree, Inc. - Common Stock",Q,Q,N,100,N,N,TREE,N
Y,TRHC,"Tabula Rasa HealthCare, Inc. - Common Stock",Q,G,N,100,N,N,TRHC,N
Y,TRIB,Trinity Biotech plc - American Depositary Shares each representing 4 A Ordinary Shares,Q,Q,N,100,N,N,TRIB,N
Y,TRIL,Trillium Therapeutics Inc. - Common Shares,Q,S,N,100,N,N,TRIL,N
Y,TRIP,"TripAdvisor, Inc. - Common Stock",Q,Q,N,100,N,N,TRIP,N
Y,TRMB,Trimble Inc. - Common Stock,Q,Q,N,100,N,N,TRMB,N
Y,TRMD,TORM plc - Class A Common Stock,Q,Q,N,100,N,N,TRMD,N
Y,TRMK,Trustmark Corporation - Common Stock,Q,Q,N,100,N,N,TRMK,N
Y,TRMT,Tremont Mortgage Trust - Common Shares of Beneficial Interest,Q,S,N,100,N,N,TRMT,N
